<<<<<<< HEAD
Order-Id,Item-id,Product-Id,Quantity,Sales-Id,Customer-Id,Sales-Price-Per-Prod,Market-Segment
786,786,8,2,3,18,236,pharmaceutical
787,787,12,16,4,6,196,education
788,788,5,0,1,19,160,realestate
789,789,5,11,5,16,152,education
790,790,11,12,8,2,208,pharmaceutical
791,791,14,15,1,7,362,financial
792,792,5,9,2,1,207,software
793,793,3,1,7,9,204,financial
794,794,7,4,9,25,133,pharmaceutical
795,795,15,20,0,6,231,retail
796,796,4,6,8,17,245,realestate
797,797,14,15,6,25,307,financial
798,798,4,25,5,19,219,pharmaceutical
799,799,18,6,6,27,177,financial
800,800,1,1,4,20,241,realestate
801,801,12,22,9,14,197,retail
802,802,10,3,5,25,112,realestate
803,803,4,25,0,1,243,education
804,804,10,28,7,10,137,pharmaceutical
805,805,5,10,9,19,123,realestate
806,806,1,8,3,25,245,education
807,807,16,28,3,9,171,retail
808,808,6,27,6,23,150,pharmaceutical
809,809,17,23,1,5,274,education
810,810,1,29,7,11,243,pharmaceutical
811,811,13,4,7,5,114,realestate
812,812,12,20,5,28,230,retail
813,813,4,18,0,8,133,pharmaceutical
814,814,8,29,2,29,229,realestate
815,815,1,10,3,15,192,education
816,816,10,13,8,20,93,software
817,817,0,16,4,15,136,financial
818,818,15,8,7,5,339,realestate
819,819,1,12,2,4,159,realestate
820,820,16,27,5,24,224,financial
821,821,11,17,8,5,182,realestate
822,822,7,13,9,27,161,financial
823,823,7,1,0,2,282,retail
824,824,15,22,9,20,339,financial
825,825,17,18,2,6,309,software
826,826,11,6,1,1,145,financial
827,827,10,21,6,27,204,realestate
828,828,18,21,6,26,134,financial
829,829,13,10,6,22,182,financial
830,830,8,15,3,7,219,financial
831,831,4,27,2,28,161,retail
832,832,3,22,8,24,234,software
833,833,17,12,5,6,313,financial
834,834,0,1,1,11,120,pharmaceutical
835,835,2,8,8,18,327,retail
836,836,15,3,0,15,324,pharmaceutical
837,837,17,18,8,27,257,education
838,838,4,21,0,21,205,realestate
839,839,5,4,1,8,167,financial
840,840,5,26,4,17,176,education
841,841,15,16,1,3,182,education
842,842,4,4,8,13,188,financial
843,843,11,18,4,15,102,pharmaceutical
844,844,13,29,2,26,97,retail
845,845,0,9,8,13,160,education
846,846,12,23,5,5,81,retail
847,847,2,5,1,4,222,software
848,848,14,26,4,7,189,software
849,849,10,11,7,8,127,software
850,850,18,21,8,10,101,retail
851,851,13,18,5,21,223,pharmaceutical
852,852,4,25,2,7,260,software
853,853,15,23,1,9,198,realestate
854,854,2,23,1,19,223,financial
855,855,2,19,0,10,240,education
856,856,19,21,6,9,190,education
857,857,8,24,9,21,203,pharmaceutical
858,858,19,9,1,16,174,software
859,859,12,16,5,27,222,realestate
860,860,18,1,1,3,79,retail
861,861,15,2,3,9,216,realestate
862,862,8,8,3,25,244,retail
863,863,17,7,9,0,265,software
864,864,9,12,0,0,45,retail
865,865,2,27,2,17,215,financial
866,866,11,25,0,7,91,financial
867,867,0,11,4,4,121,software
868,868,11,18,1,9,161,software
869,869,16,26,6,29,295,software
870,870,12,23,3,0,105,financial
871,871,1,7,7,11,166,financial
872,872,7,27,8,4,257,realestate
873,873,11,12,3,9,207,realestate
874,874,16,20,6,23,269,financial
875,875,7,5,3,11,298,financial
876,876,18,3,4,6,67,software
877,877,0,27,7,1,193,pharmaceutical
878,878,6,15,8,22,88,education
879,879,15,29,3,3,327,financial
880,880,18,21,2,16,110,retail
881,881,12,20,6,18,197,education
882,882,10,15,6,4,161,pharmaceutical
883,883,11,28,3,6,219,financial
884,884,6,13,1,6,82,realestate
885,885,15,16,0,22,210,education
886,886,12,20,1,24,193,education
887,887,9,6,4,9,65,software
888,888,14,6,4,1,296,software
889,889,2,22,6,22,288,realestate
890,890,6,26,4,11,112,education
891,891,14,24,2,13,347,software
892,892,5,12,3,14,201,pharmaceutical
893,893,18,3,5,2,153,education
894,894,17,11,4,20,329,realestate
895,895,16,10,3,4,287,pharmaceutical
896,896,6,7,7,11,46,financial
897,897,13,7,2,0,201,retail
898,898,15,15,2,1,307,pharmaceutical
899,899,19,28,2,28,151,financial
900,900,4,0,6,16,256,education
901,901,14,18,9,29,354,software
902,902,8,18,2,24,241,software
903,903,9,7,6,20,80,education
904,904,19,8,9,26,185,pharmaceutical
905,905,8,6,5,13,250,financial
906,906,2,1,8,24,201,education
907,907,17,3,9,4,189,financial
908,908,0,23,2,7,173,software
909,909,4,9,1,1,209,realestate
910,910,2,29,1,8,335,software
911,911,13,11,8,0,214,software
912,912,4,9,9,15,216,realestate
913,913,15,20,3,23,361,pharmaceutical
914,914,13,1,8,22,139,education
915,915,8,16,8,0,188,software
916,916,10,16,1,13,187,retail
917,917,4,19,9,9,221,pharmaceutical
918,918,1,26,8,17,167,education
919,919,10,9,5,23,160,education
920,920,14,4,4,22,299,realestate
921,921,0,26,1,29,136,retail
922,922,0,29,2,19,213,financial
923,923,12,2,1,13,188,realestate
924,924,15,25,1,28,267,realestate
925,925,8,22,6,12,272,education
926,926,5,10,2,2,107,education
927,927,17,29,6,23,307,software
928,928,5,2,4,7,198,software
929,929,11,21,1,1,116,software
930,930,6,26,4,4,111,financial
931,931,19,11,8,13,201,realestate
932,932,0,29,1,0,126,pharmaceutical
933,933,11,7,4,12,162,retail
934,934,18,13,7,22,122,financial
935,935,0,11,7,11,145,software
936,936,14,13,0,25,332,education
937,937,7,8,5,17,228,education
938,938,10,24,3,11,206,retail
939,939,0,4,5,14,210,software
940,940,2,0,6,21,312,software
941,941,12,22,5,27,229,pharmaceutical
942,942,7,20,8,25,313,education
943,943,7,13,7,6,138,realestate
944,944,15,20,2,20,260,retail
945,945,2,15,5,21,219,software
946,946,10,17,3,9,143,pharmaceutical
947,947,4,9,4,29,228,retail
948,948,19,3,6,22,87,realestate
949,949,6,29,5,28,109,retail
950,950,13,18,9,22,176,retail
951,951,16,7,2,2,316,education
952,952,17,6,5,26,351,pharmaceutical
953,953,1,17,9,9,210,pharmaceutical
954,954,9,4,4,7,47,education
955,955,10,29,1,18,211,education
956,956,3,20,7,6,284,education
957,957,8,14,7,10,157,software
958,958,5,21,5,3,174,education
959,959,5,26,7,14,184,software
960,960,4,12,1,13,137,retail
961,961,10,3,2,25,154,realestate
962,962,6,25,7,14,46,software
963,963,12,17,2,8,141,financial
964,964,3,18,4,8,187,software
965,965,12,16,1,13,164,pharmaceutical
966,966,13,2,7,11,198,realestate
967,967,10,23,5,0,166,education
968,968,17,26,7,1,257,pharmaceutical
969,969,7,11,0,12,259,retail
970,970,19,8,2,1,176,software
971,971,5,13,7,25,189,software
972,972,2,5,6,9,206,realestate
973,973,17,1,6,23,340,retail
974,974,7,19,4,19,159,education
975,975,5,15,5,12,128,retail
976,976,7,11,7,7,259,financial
977,977,15,5,2,12,265,financial
978,978,6,22,3,18,129,financial
979,979,6,29,5,8,70,education
980,980,2,17,6,18,283,pharmaceutical
981,981,18,29,5,27,73,software
982,982,19,0,4,12,152,education
983,983,0,14,8,23,155,pharmaceutical
984,984,6,16,6,26,72,realestate
985,985,13,15,2,16,178,software
986,986,14,23,1,27,323,financial
987,987,0,16,3,15,180,education
988,988,6,0,1,28,73,software
989,989,1,24,5,26,244,financial
990,990,9,18,4,19,50,financial
991,991,7,4,8,14,276,realestate
992,992,18,13,1,2,116,education
993,993,6,23,4,8,116,pharmaceutical
994,994,19,18,2,26,129,retail
995,995,10,2,4,0,105,realestate
996,996,11,15,3,15,209,financial
997,997,19,4,2,12,96,pharmaceutical
998,998,12,25,6,29,159,realestate
999,999,0,3,0,28,186,software
1000,1000,17,5,5,18,309,realestate
1001,1001,5,25,0,6,108,pharmaceutical
1002,1002,13,4,9,22,112,realestate
1003,1003,8,14,2,16,222,education
1004,1004,5,27,8,10,192,realestate
1005,1005,13,20,8,2,161,education
1006,1006,16,4,7,3,177,software
1007,1007,0,17,3,14,151,software
1008,1008,16,20,6,23,169,financial
1009,1009,18,18,2,9,174,pharmaceutical
1010,1010,16,2,3,10,297,software
1011,1011,4,14,1,26,132,financial
1012,1012,10,29,4,8,112,software
1013,1013,6,15,3,4,62,software
1014,1014,9,24,3,11,98,financial
1015,1015,4,5,6,18,155,education
1016,1016,9,22,4,21,48,retail
1017,1017,17,24,0,28,234,realestate
1018,1018,15,10,7,15,269,education
1019,1019,5,28,7,19,171,financial
1020,1020,12,7,9,4,167,pharmaceutical
1021,1021,9,29,5,28,107,software
1022,1022,1,8,5,26,276,financial
1023,1023,3,2,8,11,177,pharmaceutical
1024,1024,4,5,1,2,226,retail
1025,1025,2,20,9,8,284,education
1026,1026,4,25,6,5,192,financial
1027,1027,16,23,6,19,194,financial
1028,1028,10,15,4,15,171,education
1029,1029,5,16,8,6,163,financial
1030,1030,9,11,0,9,120,education
1031,1031,5,8,7,23,122,realestate
1032,1032,4,14,5,13,239,software
1033,1033,8,28,6,4,168,realestate
1034,1034,9,28,7,13,63,pharmaceutical
1035,1035,5,13,2,23,204,pharmaceutical
1036,1036,2,9,6,24,361,financial
1037,1037,5,12,8,10,223,retail
1038,1038,3,3,5,13,203,realestate
1039,1039,14,6,2,25,317,retail
1040,1040,6,15,2,28,142,pharmaceutical
1041,1041,16,22,9,3,316,education
1042,1042,5,0,4,2,138,education
1043,1043,8,26,8,29,187,realestate
1044,1044,1,2,6,0,177,software
1045,1045,8,24,5,20,258,financial
1046,1046,1,19,2,22,259,pharmaceutical
1047,1047,6,7,3,3,115,financial
1048,1048,6,19,5,6,40,software
1049,1049,13,24,4,21,195,software
1050,1050,11,1,1,16,139,pharmaceutical
1051,1051,6,12,6,1,54,financial
1052,1052,12,28,9,1,123,realestate
1053,1053,3,9,3,21,270,retail
1054,1054,1,28,1,24,212,financial
1055,1055,17,22,3,22,350,education
1056,1056,16,2,8,26,253,financial
1057,1057,3,20,3,0,266,software
1058,1058,17,23,9,14,294,realestate
1059,1059,11,4,3,22,148,realestate
1060,1060,8,28,6,28,162,financial
1061,1061,15,28,8,29,239,retail
1062,1062,2,1,0,15,261,software
1063,1063,5,9,6,5,170,financial
1064,1064,8,29,6,3,125,pharmaceutical
1065,1065,13,29,5,10,159,education
1066,1066,18,14,6,20,59,education
1067,1067,19,2,0,7,89,realestate
1068,1068,15,22,9,3,224,pharmaceutical
1069,1069,9,22,6,7,122,retail
1070,1070,17,18,9,24,319,realestate
1071,1071,9,4,9,6,88,software
1072,1072,6,14,3,17,95,financial
1073,1073,4,0,7,24,242,retail
1074,1074,0,9,2,7,217,realestate
1075,1075,3,10,7,14,219,education
1076,1076,5,6,0,8,211,software
1077,1077,10,13,8,8,88,software
1078,1078,4,10,9,10,138,education
1079,1079,10,12,2,24,214,software
1080,1080,14,8,6,3,187,retail
1081,1081,8,13,9,14,224,retail
1082,1082,14,1,0,29,380,retail
1083,1083,7,28,8,1,313,education
1084,1084,7,13,0,29,160,realestate
1085,1085,15,25,5,15,379,retail
1086,1086,8,26,4,21,237,retail
1087,1087,14,4,8,23,265,financial
1088,1088,12,28,5,14,78,software
1089,1089,12,8,1,2,111,retail
1090,1090,3,3,3,23,213,education
1091,1091,3,7,1,10,233,realestate
1092,1092,10,5,7,1,110,financial
1093,1093,3,3,7,0,167,pharmaceutical
1094,1094,17,19,6,1,204,education
1095,1095,16,21,3,6,266,retail
1096,1096,8,2,5,0,244,pharmaceutical
1097,1097,16,18,9,8,213,retail
1098,1098,12,28,5,2,111,financial
1099,1099,19,16,6,5,204,financial
1100,1100,17,21,5,29,217,financial
1101,1101,6,2,4,25,123,pharmaceutical
1102,1102,4,4,3,3,132,pharmaceutical
1103,1103,17,17,8,1,257,education
1104,1104,6,5,6,11,145,software
1105,1105,11,24,0,19,120,realestate
1106,1106,13,13,2,24,93,pharmaceutical
1107,1107,5,9,5,11,183,pharmaceutical
1108,1108,2,13,2,7,324,retail
1109,1109,1,0,1,1,278,software
1110,1110,19,17,8,13,100,realestate
1111,1111,18,25,8,25,130,realestate
1112,1112,7,15,6,16,288,realestate
1113,1113,15,28,3,0,364,realestate
1114,1114,0,25,3,24,191,realestate
1115,1115,19,20,7,6,114,retail
1116,1116,1,23,6,7,260,retail
1117,1117,12,25,6,26,218,pharmaceutical
1118,1118,12,22,6,11,229,software
1119,1119,17,8,7,4,280,pharmaceutical
1120,1120,18,5,2,6,105,education
1121,1121,10,3,5,12,108,education
1122,1122,13,26,5,27,142,software
1123,1123,8,0,1,19,177,financial
1124,1124,0,13,3,24,218,education
1125,1125,15,15,7,26,269,software
1126,1126,0,29,2,19,164,financial
1127,1127,11,16,7,0,174,pharmaceutical
1128,1128,8,26,8,0,272,education
1129,1129,4,6,8,0,202,pharmaceutical
1130,1130,0,4,3,11,214,retail
1131,1131,9,6,9,24,47,pharmaceutical
1132,1132,11,4,4,17,209,education
1133,1133,2,6,2,10,297,financial
1134,1134,1,18,7,16,244,education
1135,1135,4,22,5,8,267,realestate
1136,1136,16,0,4,8,243,financial
1137,1137,1,10,0,23,202,software
1138,1138,5,1,9,24,127,education
1139,1139,18,0,6,26,78,realestate
1140,1140,5,16,0,28,179,education
1141,1141,2,20,6,21,305,software
1142,1142,0,2,7,23,160,education
1143,1143,4,27,4,2,264,realestate
1144,1144,3,29,4,28,244,retail
1145,1145,13,3,8,29,165,education
1146,1146,15,1,0,5,275,pharmaceutical
1147,1147,4,4,0,15,155,realestate
1148,1148,17,9,1,8,305,realestate
1149,1149,16,1,3,0,157,software
1150,1150,19,23,5,6,127,pharmaceutical
1151,1151,14,22,5,27,312,retail
1152,1152,16,9,4,10,272,realestate
1153,1153,16,23,0,22,208,realestate
1154,1154,7,20,6,13,252,realestate
1155,1155,9,17,5,22,132,retail
1156,1156,18,1,1,13,95,software
1157,1157,17,12,4,19,325,retail
1158,1158,16,14,1,29,292,education
1159,1159,13,19,2,16,91,education
1160,1160,8,6,6,19,167,realestate
1161,1161,17,0,2,28,280,education
1162,1162,17,14,2,10,274,realestate
1163,1163,9,17,9,8,52,education
1164,1164,2,14,0,23,216,education
1165,1165,18,23,8,2,57,financial
1166,1166,12,14,9,18,133,pharmaceutical
1167,1167,0,18,5,20,185,realestate
1168,1168,19,9,1,4,213,software
1169,1169,13,14,1,15,120,financial
1170,1170,3,15,9,8,233,software
1171,1171,17,19,3,20,229,education
1172,1172,18,7,4,11,85,realestate
1173,1173,11,29,8,29,99,financial
1174,1174,0,18,3,12,234,software
1175,1175,3,8,3,24,250,pharmaceutical
1176,1176,1,1,3,0,243,retail
1177,1177,3,16,5,3,227,pharmaceutical
1178,1178,4,15,3,27,170,education
1179,1179,16,12,7,15,322,realestate
1180,1180,8,4,3,26,139,education
1181,1181,18,17,5,25,173,software
1182,1182,15,23,1,14,275,financial
1183,1183,14,7,1,0,364,education
1184,1184,5,4,6,8,128,financial
1185,1185,11,18,5,20,92,education
1186,1186,14,27,5,20,359,software
1187,1187,3,9,0,9,171,financial
1188,1188,15,2,9,7,275,retail
1189,1189,19,26,3,14,82,retail
1190,1190,9,26,5,9,84,software
1191,1191,2,13,8,2,317,education
1192,1192,13,12,0,17,137,financial
1193,1193,16,23,4,23,230,software
1194,1194,4,15,1,22,189,education
1195,1195,19,9,4,24,115,financial
1196,1196,18,15,5,11,77,financial
1197,1197,15,15,0,7,204,realestate
1198,1198,1,26,6,27,245,education
1199,1199,13,18,8,14,99,realestate
1200,1200,7,10,4,28,262,retail
1201,1201,7,13,5,9,297,realestate
1202,1202,16,9,3,19,167,education
1203,1203,19,11,0,22,103,pharmaceutical
1204,1204,5,28,3,16,144,financial
1205,1205,18,15,4,26,93,software
1206,1206,7,16,6,18,210,pharmaceutical
1207,1207,8,1,5,13,172,pharmaceutical
1208,1208,17,25,9,12,330,realestate
1209,1209,0,0,2,12,146,retail
1210,1210,5,8,5,25,98,education
1211,1211,8,11,1,19,178,retail
1212,1212,13,27,7,23,145,financial
1213,1213,6,23,6,7,84,software
1214,1214,2,26,7,19,360,software
1215,1215,4,18,0,18,221,education
1216,1216,5,0,9,6,222,software
1217,1217,6,19,3,29,106,financial
1218,1218,14,4,5,3,324,financial
1219,1219,6,2,0,14,127,retail
1220,1220,16,7,0,11,245,retail
1221,1221,15,25,5,8,309,financial
1222,1222,15,11,6,17,368,financial
1223,1223,7,12,2,28,182,software
1224,1224,17,11,7,28,271,education
1225,1225,9,22,8,26,61,pharmaceutical
1226,1226,12,27,1,28,100,pharmaceutical
1227,1227,18,3,8,20,144,software
1228,1228,14,22,3,23,239,pharmaceutical
1229,1229,7,7,7,23,290,pharmaceutical
1230,1230,11,7,8,3,126,retail
1231,1231,5,4,6,16,175,financial
1232,1232,4,1,9,5,219,software
1233,1233,9,29,8,15,47,realestate
1234,1234,15,20,8,24,303,education
1235,1235,4,17,7,24,240,realestate
1236,1236,9,15,5,1,61,retail
1237,1237,5,27,0,18,152,software
1238,1238,9,20,4,15,63,financial
1239,1239,17,19,5,23,348,realestate
1240,1240,7,28,1,22,178,education
1241,1241,1,24,3,10,273,pharmaceutical
1242,1242,5,13,0,2,102,education
1243,1243,16,20,2,24,191,education
1244,1244,6,9,9,13,128,software
1245,1245,16,12,2,16,146,financial
1246,1246,1,12,0,17,248,retail
1247,1247,0,14,9,1,220,realestate
1248,1248,13,12,8,7,105,retail
1249,1249,18,18,3,12,91,realestate
1250,1250,17,6,4,25,279,retail
1251,1251,18,23,0,26,94,financial
1252,1252,0,21,0,17,230,retail
1253,1253,7,28,5,24,164,realestate
1254,1254,18,14,9,21,89,education
1255,1255,18,7,3,22,74,retail
1256,1256,6,25,6,3,130,pharmaceutical
1257,1257,3,27,6,7,189,software
1258,1258,1,5,7,25,264,software
1259,1259,15,22,7,10,363,financial
1260,1260,11,27,5,25,186,education
1261,1261,0,4,6,18,188,retail
1262,1262,4,4,5,16,159,realestate
1263,1263,14,15,6,19,377,pharmaceutical
1264,1264,11,29,4,13,119,retail
1265,1265,0,25,2,27,170,realestate
1266,1266,9,15,4,1,136,education
1267,1267,4,29,8,19,191,retail
1268,1268,11,17,4,17,182,pharmaceutical
1269,1269,18,8,4,4,151,education
1270,1270,10,6,0,9,98,pharmaceutical
1271,1271,12,18,5,19,137,software
1272,1272,11,28,8,1,186,financial
1273,1273,14,24,1,3,266,financial
1274,1274,17,7,6,2,270,realestate
1275,1275,3,6,2,22,267,retail
1276,1276,16,15,6,11,297,education
1277,1277,16,26,2,22,156,software
1278,1278,12,21,4,6,98,retail
1279,1279,14,27,9,19,187,pharmaceutical
1280,1280,3,23,0,26,236,software
1281,1281,18,7,6,11,151,financial
1282,1282,5,11,7,29,157,pharmaceutical
1283,1283,19,0,3,20,144,education
1284,1284,17,19,7,19,373,pharmaceutical
1285,1285,18,21,7,19,163,retail
1286,1286,17,10,0,27,334,education
1287,1287,1,25,8,28,268,education
1288,1288,19,1,3,10,209,financial
1289,1289,19,5,0,24,120,pharmaceutical
1290,1290,0,0,9,16,227,financial
1291,1291,18,24,7,6,134,realestate
1292,1292,1,29,3,9,193,realestate
1293,1293,0,0,0,20,128,software
1294,1294,7,1,6,26,179,pharmaceutical
1295,1295,19,8,2,7,120,software
1296,1296,2,2,6,27,353,realestate
1297,1297,14,10,6,10,357,financial
1298,1298,4,3,2,15,210,realestate
1299,1299,10,29,2,10,175,software
1300,1300,10,16,2,3,194,education
1301,1301,4,0,1,19,207,software
1302,1302,13,5,1,24,146,pharmaceutical
1303,1303,1,23,1,14,183,financial
1304,1304,10,28,9,4,182,realestate
1305,1305,9,11,9,22,94,education
1306,1306,0,16,3,18,127,realestate
1307,1307,2,29,9,8,203,retail
1308,1308,14,16,7,21,376,education
1309,1309,2,12,3,19,345,education
1310,1310,3,19,4,13,241,software
1311,1311,11,10,5,24,220,education
1312,1312,13,11,9,26,125,realestate
1313,1313,19,18,1,6,157,financial
1314,1314,10,5,7,24,169,education
1315,1315,8,13,7,2,165,financial
1316,1316,16,0,9,19,237,realestate
1317,1317,19,17,3,9,88,realestate
1318,1318,18,19,7,29,66,education
1319,1319,12,29,0,22,227,education
1320,1320,16,23,1,0,292,retail
1321,1321,16,14,6,7,291,realestate
1322,1322,4,2,2,2,192,financial
1323,1323,3,21,6,25,238,realestate
1324,1324,4,8,1,12,239,financial
1325,1325,13,8,5,13,123,realestate
1326,1326,15,22,5,16,397,software
1327,1327,8,13,7,13,186,financial
1328,1328,7,5,2,8,128,software
1329,1329,19,22,2,20,214,realestate
1330,1330,19,16,5,24,203,financial
1331,1331,11,0,9,22,129,education
1332,1332,15,18,1,5,333,pharmaceutical
1333,1333,18,21,2,29,128,pharmaceutical
1334,1334,8,15,2,2,136,education
1335,1335,18,11,0,12,72,retail
1336,1336,19,0,3,17,181,realestate
1337,1337,1,17,9,22,169,realestate
1338,1338,18,20,3,26,171,financial
1339,1339,18,25,3,23,177,financial
1340,1340,10,1,5,3,157,realestate
1341,1341,18,1,7,13,91,realestate
1342,1342,14,12,5,8,346,financial
1343,1343,14,20,0,18,183,software
1344,1344,14,29,0,9,317,realestate
1345,1345,5,25,7,27,100,pharmaceutical
